Domain,Disposable,Free,Blacklist
"aesopsfables.net","false","true","false"
"aeterna.ru","false","true","false"
"afcgroup40.com","false","true","false"
"affiliatedwe.us","true","false","false"
"affiliate-nebenjob.info","true","false","false"
"affilikingz.de","true","false","false"
"affinitywe.us","true","false","false"
"afflive.gq","false","true","false"
"affluentwe.us","true","false","false"
"affordablewe.us","true","false","false"
"affricca.com","false","true","false"
"afganbaba.com","false","true","false"
"afmail.com","false","true","false"
"afraid.org","false","true","false"
"afreeinternet.com","false","true","false"
"africa-11.com","false","true","false"
"africamail.com","false","true","false"
"africamel.net","false","true","false"
"africanpartnersonline.com","false","true","false"
"afrobacon.com","true","false","false"
"afronorilsk.ru","false","true","false"
"afterhourswe.us","true","false","false"
"ag.us.to","false","true","false"
"ag95.cf","false","true","false"
"ag95.ga","false","true","false"
"ag95.gq","false","true","false"
"ag95.ml","false","true","false"
"ag95.tk","false","true","false"
"agedmail.com","true","false","false"
"agelessemail.com","false","true","false"
"agendawe.us","true","false","false"
"agentshipping.com","false","true","false"
"agentsosmed.com","false","true","false"
"agger.ro","true","false","false"
"agilewe.us","true","false","false"
"agistore.co","false","true","false"
"agoodmail.com","false","true","false"
"agorawe.us","true","false","false"
"agristyleapparel.us","false","true","false"
"agtx.net","true","false","false"
"agustaa.top","false","true","false"
"agustusmp3.xyz","false","true","false"
"ahaa.dk","false","true","false"
"aheadwe.us","true","false","false"
"ahem.email","true","false","false"
"ahk.jp","true","false","false"
"ahmadidik.cf","false","true","false"
"ahmadidik.ga","false","true","false"
"ahmadidik.gq","false","true","false"
"ahmadidik.ml","false","true","false"
"ahyars.site","false","true","false"
"ai.hsfz.info","false","true","false"
"aichi.com","false","true","false"
"aiiots.net","false","true","false"
"aim.com","false","true","false"
"aim.net","false","true","false"
"aiot.ze.cx","false","true","false"
"air2token.com","true","false","false"
"air-blog.com","false","true","false"
"aircapitol.net","false","true","false"
"aircraftmail.com","false","true","false"
"airforce.net","false","true","false"
"airforceemail.com","false","true","false"
"airideas.us","false","true","false"
"airmail.cc","false","true","false"
"airmail.net","false","true","false"
"airmail.tech","false","true","false"
"airmailbox.website","true","false","false"
"airmailhub.com","false","true","false"
"airpost.net","false","true","false"
"airsi.de","false","true","false"
"airsoftshooters.com","false","true","false"
"airsport.top","false","true","false"
"airwayy.us","false","true","false"
"aistis.xyz","false","true","false"
"aiutamici.com","false","true","false"
"ajacied.com","false","true","false"
"ajaxapp.net","true","false","false"
"aji.kr","false","true","false"
"ajiagustian.com","false","true","false"
"aju.onlysext.com","false","true","false"
"ak.mintemail.com","false","true","false"
"ak47.hu","false","true","false"
"akademiyauspexa.xyz","false","true","false"
"akapost.com","true","false","false"
"akash9.gq","false","true","false"
"akerd.com","true","false","false"
"akgq701.com","true","false","false"
"aklqo.com","false","true","false"
"aknet.kg","false","true","false"
"akorde.al","false","true","false"
"akphantom.com","false","true","false"
"akryn4rbbm8v.gq","false","true","false"
"aksearches.com","false","true","false"
"aktiefmail.nl","false","true","false"
"akunamatata.site","false","true","false"
"akusayyangkamusangat.ga","false","true","false"
"akusayyangkamusangat.ml","false","true","false"
"akusayyangkamusangat.tk","false","true","false"
"akutamvan.com","false","true","false"
"alaki.ga","false","true","false"
"albawaba.com","false","true","false"
"albionwe.us","true","false","false"
"alchemywe.us","true","false","false"
"aldeyaa.ae","false","true","false"
"aleagustina724.cf","false","true","false"
"aleaisyah710.ml","false","true","false"
"aleamanda606.cf","false","true","false"
"aleanna704.cf","false","true","false"
"aleanwisa439.cf","false","true","false"
"alebutar-butar369.cf","false","true","false"
"alecsmail.com","false","true","false"
"aledestrya671.tk","false","true","false"
"aledrioroots.youdontcare.com","false","true","false"
"aleelma686.ml","false","true","false"
"aleepapalae.gq","false","true","false"
"alefachria854.ml","false","true","false"
"alefika98.ga","false","true","false"
"alegracia623.cf","false","true","false"
"aleherlin351.tk","false","true","false"
"alekikhmah967.tk","false","true","false"
"alemaureen164.ga","false","true","false"
"alemeutia520.cf","false","true","false"
"alenina729.tk","false","true","false"
"alenoor903.tk","false","true","false"
"alenovita373.tk","false","true","false"
"aleqodriyah730.ga","false","true","false"
"alesapto153.ga","false","true","false"
"aleshiami275.ml","false","true","false"
"alessia1818.site","false","true","false"
"alesulalah854.tk","false","true","false"
"aletasya616.ml","false","true","false"
"alex4all.com","false","true","false"
"alexandria.cc","false","true","false"
"alexbox.online","false","true","false"
"alexbrowne.info","false","true","false"
"alfamailr.org","false","true","false"
"alfaomega24.ru","false","true","false"
"alfa-romeo.cf","false","true","false"
"alfa-romeo.ga","false","true","false"
"alfa-romeo.gq","false","true","false"
"alfaromeo.igg.biz","false","true","false"
"alfa-romeo.ml","false","true","false"
"alfaromeo147.cf","false","true","false"
"alfaromeo147.gq","false","true","false"
"alfaromeo147.ml","false","true","false"
"alfaromeo147.tk","false","true","false"
"alfurqaaninternationalschools.com","false","true","false"
"algeria.com","false","true","false"
"algeriamail.com","false","true","false"
"alhilal.net","false","true","false"
"aliases.tk","false","true","false"
"aliaswe.us","true","false","false"
"alibaba.com","false","true","false"
"aliblue.top","false","true","false"
"alice.it","false","true","false"
"aliceadsl.fr","false","true","false"
"alice-dsl.net","false","true","false"
"aliceinchainsmail.com","false","true","false"
"alienware13.com","true","false","false"
"aliex.co","false","true","false"
"aligamel.com","true","false","false"
"aligreen.top","false","true","false"
"alimunjaya.xyz","false","true","false"
"alired.top","false","true","false"
"alisongamel.com","true","false","false"
"alivance.com","true","false","false"
"alive.cz","false","true","false"
"alivewe.us","true","false","false"
"aliwhite.top","false","true","false"
"aliyun.com","false","true","false"
"allaboutebay2012.com","false","true","false"
"allaccesswe.us","true","false","false"
"allamericanwe.us","true","false","false"
"allaroundwe.us","true","false","false"
"all-cats.ru","true","false","false"
"alldirectbuy.com","true","false","false"
"allegiancewe.us","true","false","false"
"allegrowe.us","true","false","false"
"allemails.co.uk","false","true","false"
"allen.nom.za","false","true","false"
"allergist.com","false","true","false"
"allfamus.com","false","true","false"
"allgoodwe.us","true","false","false"
"alliancewe.us","true","false","false"
"allinonewe.us","true","false","false"
"allmail.net","false","true","false"
"all-mail.net","false","true","false"
"allnewsblog.ru","false","true","false"
"allofthem.net","true","false","false"
"alloutwe.us","true","false","false"
"allowed.org","true","false","false"
"alloymail.com","false","true","false"
"alloywe.us","true","false","false"
"allprowe.us","true","false","false"
"allracing.com","false","true","false"
"allroundawesome.com","false","true","false"
"allsaintsfan.com","false","true","false"
"allseasonswe.us","true","false","false"
"allstarwe.us","true","false","false"
"alltel.net","false","true","false"
"alltempmail.com","false","true","false"
"allthegoodnamesaretaken.org","true","false","false"
"alltopmail.com","false","true","false"
"allurewe.us","true","false","false"
"almondwe.us","true","false","false"
"alonsofans.com","false","true","false"
"alormbf88nd.ga","false","true","false"
"alormbf88nd.gq","false","true","false"
"alpenjodel.de","false","true","false"
"alph.wtf","true","false","false"
"alphafrau.de","false","true","false"
"alpha-lamp.ru","false","true","false"
"alphaomegawe.us","true","false","false"
"alpha-web.net","true","false","false"
"alpinewe.us","true","false","false"
"al-qaeda.us","true","false","false"
"alsheim.no-ip.org","false","true","false"
"alskens.dk","false","true","false"
"altairwe.us","true","false","false"
"altavista.com","false","true","false"
"altavista.net","false","true","false"
"altavista.se","false","true","false"
"alternativagratis.com","false","true","false"
"altitudewe.us","true","false","false"
"altmails.com","true","false","false"
"altuswe.us","true","false","false"
"alumni.com","false","true","false"
"alumni.tufts.edu","false","true","false"
"alumni.uwo.ca","false","true","false"
"alumnidirector.com","false","true","false"
"alumnimp3.xyz","false","true","false"
"alvilag.hu","false","true","false"
"amadamus.com","false","true","false"
"amadeuswe.us","true","false","false"
"amail.club","true","false","false"
"amail.com","true","false","false"
"amail.men","false","true","false"
"amail3.com","false","true","false"
"amail4.me","true","false","false"
"amantapkun.com","false","true","false"
"ama-trade.de","true","false","false"
"ama-trans.de","true","false","false"
"amav.ro","false","true","false"
"amazon.coms.hk","false","true","false"
"amazon-aws.org","true","false","false"
"amazonses.com","false","true","false"
"ambassadorwe.us","false","true","false"
"amberwe.us","true","false","false"
"ambiancewe.us","true","false","false"
"ambitiouswe.us","true","false","false"
"amelabs.com","true","false","false"
"amele.com","false","true","false"
"ameraldmail.com","false","true","false"
"america.hm","false","true","false"
"americanawe.us","true","false","false"
"americasbestwe.us","true","false","false"
"americaswe.us","true","false","false"
"ameritech.net","false","true","false"
"amex-online.ga","false","true","false"
"amex-online.gq","false","true","false"
"amex-online.ml","false","true","false"
"amex-online.tk","false","true","false"
"ameyprice.com","false","true","false"
"amhar.asia","false","true","false"
"amicuswe.us","true","false","false"
"amigowe.us","false","true","false"
"amilegit.com","true","false","false"
"aminudin.me","false","true","false"
"amiri.net","true","false","false"
"amiriindustries.com","true","false","false"
"amitywe.us","false","true","false"
"amnetsal.com","false","true","false"
"amoksystems.com","false","true","false"
"amorki.pl","false","true","false"
"amplewe.us","true","false","false"
"amplifiedwe.us","true","false","false"
"amplifywe.us","true","false","false"
"amplimail.com","false","true","false"
"ampsylike.com","true","false","false"
"amrer.net","false","true","false"
"amsspecialist.com","false","true","false"
"a-mule.cf","false","true","false"
"a-mule.ga","false","true","false"
"a-mule.ml","false","true","false"
"amuro.net","false","true","false"
"amuromail.com","false","true","false"
"amyxrolest.com","false","true","false"
"an.id.au","false","true","false"
"anakjembutad.cf","false","true","false"
"anakjembutad.ga","false","true","false"
"anakjembutad.gq","false","true","false"
"anakjembutad.ml","false","true","false"
"anakjembutad.tk","false","true","false"
"anal.accesscam.org","false","true","false"
"analogwe.us","true","false","false"
"analysiswe.us","true","false","false"
"analyticalwe.us","true","false","false"
"analyticswe.us","true","false","false"
"analyticwe.us","true","false","false"
"ananzi.co.za","false","true","false"
"anaploxo.cf","false","true","false"
"anaploxo.ga","false","true","false"
"anaploxo.gq","false","true","false"
"anaploxo.ml","false","true","false"
"anaploxo.tk","false","true","false"
"anappfor.com","true","false","false"
"anappthat.com","true","false","false"
"anarki.dk","false","true","false"
"anayikt.cf","false","true","false"
"anayikt.ga","false","true","false"
"anayikt.gq","false","true","false"
"anayikt.ml","false","true","false"
"ancestry.com","false","true","false"
"anchrisbaton.acmetoy.com","false","true","false"
"anderledes.dk","false","true","false"
"andetne.win","false","true","false"
"andreabocellimail.com","false","true","false"
"andreihusanu.ro","true","false","false"
"andrew.com","false","true","false"
"andthen.us","true","false","false"
"andylau.net","false","true","false"
"anfmail.com","false","true","false"
"angelfan.com","false","true","false"
"angelfire.com","false","true","false"
